bin,exam_exercise,animal,consult_idx,line,categories,n_categories
69e774ef856a68218958f8ee,EXO2,Mochi,0,suivi du poid toute lesdeux semaine,suivi_poids_et_clinique,1
69e774ef856a68218958f8ee,EXO2,Mochi,0,ajouter huile et viti5 apres cuisson,cuisson;preparation_recette;ordre_ingredients;complementation_cmv,4
69e774ef856a68218958f8ee,EXO2,Mochi,0,fractioner lesrepas,,0
69e77599aaba882197212c04,EX1,Isopp,0,"Faire une transition alimentaire sur 6 à 7 jour, diviser en plusieurs repas par jour, faire un suivi du poids régulièrement (toutes les deux semaines)",transition_alimentaire;distribution_repas;suivi_poids_et_clinique,3
69e77599aaba882197212c04,EX2,Mochi,0,"Diviser les repas, suivi du poids tout les deux semaines",distribution_repas;suivi_poids_et_clinique,2
69e77599aaba882197212c04,EX2,Mochi,0,Cuisson du poisson et du riz la vapeur. Riz : temps deux fois supérieur à celui de l'Homme,cuisson,1
69e7761636566621a8d7af46,EX2,Mochi,0,faire une transition alimentaire sur une semaine,transition_alimentaire,1
69e7761636566621a8d7af46,EX2,Mochi,0,conseils de préparation:,preparation_recette,1
69e7761636566621a8d7af46,EX2,Mochi,0,"Faire cuire les courgettes, le riz et le poisson à l'eau pendant une temps deux fois plus long que celui préconisé pour l'homme (si possible faire cuire le riz dans un autocuiseur en mode sushi )",cuisson,1
69e7761636566621a8d7af46,EX2,Mochi,0,Ajouter après cuison l'huile et le vit'i5,complementation_cmv,1
69e7761636566621a8d7af46,EX2,Mochi,0,donner la préparation en plusieurs petits repas dans la journée,distribution_repas,1
69e7761636566621a8d7af46,EX2,Mochi,0,"(-favoriser la prise de boisson du chat en renouvellant son eau régulièrement, si possible essayer une fontaine à eau qui aide à augmenter la prise de boisson )",hydratation_eau,1
69e7761636566621a8d7af46,EX2,Mochi,0,faire un suivi après changement de l'alimentation,suivi_poids_et_clinique,1
69e7761636566621a8d7af46,EX1,Isopp,0,faire une transition alimentaire sur une semaine,transition_alimentaire,1
69e7761636566621a8d7af46,EX1,Isopp,0,humidifier les croquettes pour augmenter la saciété et l'apétence,preparation_recette,1
69e7761636566621a8d7af46,EX1,Isopp,0,donner le tout en deux repas dans la journée,,0
69e7761636566621a8d7af46,EX1,Isopp,0,possibilité de rajouter des legumes vert pour augmenter la saciété(courgette par exemple ) à cuire à l'eau deux fois plus longtemps que pour l'homme et à mélanger aux croquettes  (voir la ration avec les légumes verts ),cuisson;preparation_recette,2
69e7761636566621a8d7af46,EX1,Isopp,0,utiliser une gamelle anti glouton si le chien a tendense à manger vite,distribution_repas,1
69e7761636566621a8d7af46,EX1,Isopp,0,"augmenter l'activité dans la journée (jeu , balade...)",activite_physique,1
69e7761636566621a8d7af46,EX1,Isopp,0,faire un suivi du poids toutes les deux semaines,suivi_poids_et_clinique,1
69e77655aaba882197213011,EX1,Isopp,0,"A amener progressivement dans l'alimentation, augmenter l'activité (plus de promenade, tapis de fouille)",activite_physique;enrichissement_environnement,2
